Rank,Pokemon,Usage %,Raw Count,Raw %,Real Count,Real %,Generation,Source File
405,Swalot,0.03269,658,0.033,527,0.033,3,2025-02-pokemon_usage_stats_with_gen.csv
406,Dewgong,0.03125,629,0.031,466,0.029,1,2025-02-pokemon_usage_stats_with_gen.csv
407,Persian,0.03031,610,0.03,484,0.03,7,2025-02-pokemon_usage_stats_with_gen.csv
408,Swanna,0.02907,585,0.029,462,0.029,5,2025-02-pokemon_usage_stats_with_gen.csv
409,Ivysaur,0.02892,582,0.029,413,0.026,1,2025-02-pokemon_usage_stats_with_gen.csv
410,Cottonee,0.02852,574,0.029,428,0.027,5,2025-02-pokemon_usage_stats_with_gen.csv
411,Hypno,0.02758,555,0.028,392,0.025,1,2025-02-pokemon_usage_stats_with_gen.csv
412,Whiscash,0.02683,540,0.027,431,0.027,3,2025-02-pokemon_usage_stats_with_gen.csv
413,Rotom,0.02613,526,0.026,416,0.026,4,2025-02-pokemon_usage_stats_with_gen.csv
414,Banette,0.02604,524,0.026,394,0.025,6,2025-02-pokemon_usage_stats_with_gen.csv
415,Virizion,0.02574,518,0.026,354,0.022,5,2025-02-pokemon_usage_stats_with_gen.csv
416,Sunflora,0.02559,515,0.026,390,0.024,2,2025-02-pokemon_usage_stats_with_gen.csv
417,Misdreavus,0.02544,512,0.025,423,0.027,2,2025-02-pokemon_usage_stats_with_gen.csv
418,Wugtrio,0.02499,503,0.025,354,0.022,9,2025-02-pokemon_usage_stats_with_gen.csv
419,Piloswine,0.02355,474,0.024,410,0.026,2,2025-02-pokemon_usage_stats_with_gen.csv
420,Rotom-Fan,0.02355,474,0.024,381,0.024,4,2025-02-pokemon_usage_stats_with_gen.csv
421,Gurdurr,0.02335,470,0.023,372,0.023,5,2025-02-pokemon_usage_stats_with_gen.csv
422,Plusle,0.02325,468,0.023,370,0.023,3,2025-02-pokemon_usage_stats_with_gen.csv
423,Nosepass,0.02161,435,0.022,370,0.023,3,2025-02-pokemon_usage_stats_with_gen.csv
424,Dugtrio-Alola,0.02141,431,0.021,344,0.022,7,2025-02-pokemon_usage_stats_with_gen.csv
425,Qwilfish,0.02137,430,0.021,363,0.023,8,2025-02-pokemon_usage_stats_with_gen.csv
426,Delibird,0.02067,416,0.021,311,0.019,2,2025-02-pokemon_usage_stats_with_gen.csv
427,Gligar,0.02052,413,0.021,365,0.023,2,2025-02-pokemon_usage_stats_with_gen.csv
428,Gumshoos,0.02052,413,0.021,309,0.019,7,2025-02-pokemon_usage_stats_with_gen.csv
429,Vigoroth,0.02007,404,0.02,283,0.018,3,2025-02-pokemon_usage_stats_with_gen.csv
430,Grumpig,0.01858,374,0.019,271,0.017,3,2025-02-pokemon_usage_stats_with_gen.csv
431,Oinkologne,0.01699,342,0.017,249,0.016,9,2025-02-pokemon_usage_stats_with_gen.csv
432,Charjabug,0.01684,339,0.017,302,0.019,7,2025-02-pokemon_usage_stats_with_gen.csv
433,Passimian,0.01664,335,0.017,264,0.017,7,2025-02-pokemon_usage_stats_with_gen.csv
434,Basculin,0.01575,317,0.016,263,0.016,8,2025-02-pokemon_usage_stats_with_gen.csv
435,Swinub,0.01565,315,0.016,243,0.015,2,2025-02-pokemon_usage_stats_with_gen.csv
436,Starly,0.01431,288,0.014,242,0.015,4,2025-02-pokemon_usage_stats_with_gen.csv
437,Dragonair,0.01421,286,0.014,219,0.014,1,2025-02-pokemon_usage_stats_with_gen.csv
438,Oricorio-Pa'u,0.01322,266,0.013,188,0.012,7,2025-02-pokemon_usage_stats_with_gen.csv
439,Luvdisc,0.01242,250,0.012,184,0.012,3,2025-02-pokemon_usage_stats_with_gen.csv
440,Magmar,0.01212,244,0.012,186,0.012,1,2025-02-pokemon_usage_stats_with_gen.csv
441,Clefairy,0.01212,244,0.012,194,0.012,1,2025-02-pokemon_usage_stats_with_gen.csv
442,Stantler,0.01207,243,0.012,189,0.012,2,2025-02-pokemon_usage_stats_with_gen.csv
443,Riolu,0.01202,242,0.012,158,0.01,4,2025-02-pokemon_usage_stats_with_gen.csv
444,Oranguru,0.01183,238,0.012,188,0.012,7,2025-02-pokemon_usage_stats_with_gen.csv
445,Glalie,0.01163,234,0.012,193,0.012,6,2025-02-pokemon_usage_stats_with_gen.csv
446,Surskit,0.01163,234,0.012,189,0.012,3,2025-02-pokemon_usage_stats_with_gen.csv
447,Eevee,0.01133,228,0.011,151,0.009,7,2025-02-pokemon_usage_stats_with_gen.csv
448,Minun,0.01078,217,0.011,181,0.011,3,2025-02-pokemon_usage_stats_with_gen.csv
449,Duosion,0.01058,213,0.011,171,0.011,5,2025-02-pokemon_usage_stats_with_gen.csv
450,Pineco,0.01024,206,0.01,184,0.012,2,2025-02-pokemon_usage_stats_with_gen.csv
451,Crocalor,0.00989,199,0.01,151,0.009,9,2025-02-pokemon_usage_stats_with_gen.csv
452,Gloom,0.00979,197,0.01,153,0.01,1,2025-02-pokemon_usage_stats_with_gen.csv
453,Trapinch,0.00924,186,0.009,148,0.009,3,2025-02-pokemon_usage_stats_with_gen.csv
454,Carkol,0.00924,186,0.009,168,0.011,8,2025-02-pokemon_usage_stats_with_gen.csv
455,Bayleef,0.00924,186,0.009,167,0.01,2,2025-02-pokemon_usage_stats_with_gen.csv
456,Torracat,0.00914,184,0.009,144,0.009,7,2025-02-pokemon_usage_stats_with_gen.csv
457,Stonjourner,0.00909,183,0.009,140,0.009,8,2025-02-pokemon_usage_stats_with_gen.csv
458,Servine,0.00904,182,0.009,132,0.008,5,2025-02-pokemon_usage_stats_with_gen.csv
459,Buizel,0.00894,180,0.009,146,0.009,4,2025-02-pokemon_usage_stats_with_gen.csv
460,Phanpy,0.00889,179,0.009,117,0.007,2,2025-02-pokemon_usage_stats_with_gen.csv
461,Magikarp,0.0085,171,0.008,141,0.009,1,2025-02-pokemon_usage_stats_with_gen.csv
462,Munchlax,0.00805,162,0.008,133,0.008,4,2025-02-pokemon_usage_stats_with_gen.csv
463,Girafarig,0.00785,158,0.008,108,0.007,2,2025-02-pokemon_usage_stats_with_gen.csv
464,Naclstack,0.00755,152,0.008,120,0.008,9,2025-02-pokemon_usage_stats_with_gen.csv
465,Lumineon,0.00745,150,0.007,124,0.008,4,2025-02-pokemon_usage_stats_with_gen.csv
466,Graveler,0.00735,148,0.007,116,0.007,7,2025-02-pokemon_usage_stats_with_gen.csv
467,Poliwhirl,0.0073,147,0.007,112,0.007,1,2025-02-pokemon_usage_stats_with_gen.csv
468,Squirtle,0.00696,140,0.007,101,0.006,1,2025-02-pokemon_usage_stats_with_gen.csv
469,Tauros-Paldea-Combat,0.00691,139,0.007,113,0.007,9,2025-02-pokemon_usage_stats_with_gen.csv
470,Mudkip,0.00686,138,0.007,130,0.008,3,2025-02-pokemon_usage_stats_with_gen.csv
471,Calyrex,0.00666,134,0.007,99,0.006,8,2025-02-pokemon_usage_stats_with_gen.csv
472,Doduo,0.00656,132,0.007,88,0.006,1,2025-02-pokemon_usage_stats_with_gen.csv
473,Glimmet,0.00651,131,0.007,114,0.007,9,2025-02-pokemon_usage_stats_with_gen.csv
474,Wartortle,0.00641,129,0.006,99,0.006,1,2025-02-pokemon_usage_stats_with_gen.csv
475,Combusken,0.00641,129,0.006,102,0.006,3,2025-02-pokemon_usage_stats_with_gen.csv
476,Fraxure,0.00621,125,0.006,112,0.007,5,2025-02-pokemon_usage_stats_with_gen.csv
477,Marill,0.00616,124,0.006,101,0.006,2,2025-02-pokemon_usage_stats_with_gen.csv
478,Diglett,0.00581,117,0.006,104,0.007,7,2025-02-pokemon_usage_stats_with_gen.csv
479,Sliggoo-Hisui,0.00576,116,0.006,89,0.006,8,2025-02-pokemon_usage_stats_with_gen.csv
480,Sneasel,0.00571,115,0.006,88,0.006,8,2025-02-pokemon_usage_stats_with_gen.csv
481,Jigglypuff,0.00566,114,0.006,94,0.006,1,2025-02-pokemon_usage_stats_with_gen.csv
482,Metang,0.00561,113,0.006,82,0.005,3,2025-02-pokemon_usage_stats_with_gen.csv
483,Braixen,0.00537,108,0.005,63,0.004,6,2025-02-pokemon_usage_stats_with_gen.csv
484,Shellos,0.00527,106,0.005,67,0.004,4,2025-02-pokemon_usage_stats_with_gen.csv
485,Morgrem,0.00517,104,0.005,86,0.005,8,2025-02-pokemon_usage_stats_with_gen.csv
486,Bulbasaur,0.00512,103,0.005,89,0.006,1,2025-02-pokemon_usage_stats_with_gen.csv
487,Shroomish,0.00482,97,0.005,66,0.004,3,2025-02-pokemon_usage_stats_with_gen.csv
488,Graveler-Alola,0.00477,96,0.005,79,0.005,7,2025-02-pokemon_usage_stats_with_gen.csv
489,Tarountula,0.00472,95,0.005,85,0.005,9,2025-02-pokemon_usage_stats_with_gen.csv
490,Shelgon,0.00472,95,0.005,65,0.004,3,2025-02-pokemon_usage_stats_with_gen.csv
491,Numel,0.00457,92,0.005,81,0.005,3,2025-02-pokemon_usage_stats_with_gen.csv
492,Vulpix,0.00447,90,0.004,68,0.004,7,2025-02-pokemon_usage_stats_with_gen.csv
493,Oinkologne-F,0.00432,87,0.004,70,0.004,9,2025-02-pokemon_usage_stats_with_gen.csv
494,Wooper,0.00432,87,0.004,61,0.004,9,2025-02-pokemon_usage_stats_with_gen.csv
495,Ralts,0.00432,87,0.004,70,0.004,3,2025-02-pokemon_usage_stats_with_gen.csv
496,Sunkern,0.00422,85,0.004,82,0.005,2,2025-02-pokemon_usage_stats_with_gen.csv
497,Elekid,0.00417,84,0.004,74,0.005,2,2025-02-pokemon_usage_stats_with_gen.csv
498,Psyduck,0.00417,84,0.004,67,0.004,1,2025-02-pokemon_usage_stats_with_gen.csv
499,Magnemite,0.00412,83,0.004,70,0.004,1,2025-02-pokemon_usage_stats_with_gen.csv
500,Corphish,0.00393,79,0.004,66,0.004,3,2025-02-pokemon_usage_stats_with_gen.csv
501,Porygon,0.00393,79,0.004,61,0.004,1,2025-02-pokemon_usage_stats_with_gen.csv
502,Croconaw,0.00383,77,0.004,58,0.004,2,2025-02-pokemon_usage_stats_with_gen.csv
503,Floragato,0.00378,76,0.004,56,0.004,9,2025-02-pokemon_usage_stats_with_gen.csv
504,Wattrel,0.00368,74,0.004,53,0.003,9,2025-02-pokemon_usage_stats_with_gen.csv
505,Bonsly,0.00368,74,0.004,63,0.004,4,2025-02-pokemon_usage_stats_with_gen.csv
506,Arctibax,0.00368,74,0.004,56,0.004,9,2025-02-pokemon_usage_stats_with_gen.csv
507,Charmeleon,0.00363,73,0.004,63,0.004,1,2025-02-pokemon_usage_stats_with_gen.csv
508,Voltorb,0.00353,71,0.004,59,0.004,8,2025-02-pokemon_usage_stats_with_gen.csv
509,Wooper-Paldea,0.00348,70,0.003,66,0.004,9,2025-02-pokemon_usage_stats_with_gen.csv
510,Solosis,0.00343,69,0.003,55,0.003,5,2025-02-pokemon_usage_stats_with_gen.csv
511,Pichu,0.00343,69,0.003,46,0.003,2,2025-02-pokemon_usage_stats_with_gen.csv
512,Gastly,0.00343,69,0.003,66,0.004,1,2025-02-pokemon_usage_stats_with_gen.csv
513,Scraggy,0.00343,69,0.003,61,0.004,5,2025-02-pokemon_usage_stats_with_gen.csv
514,Grotle,0.00333,67,0.003,52,0.003,4,2025-02-pokemon_usage_stats_with_gen.csv
515,Cleffa,0.00333,67,0.003,64,0.004,2,2025-02-pokemon_usage_stats_with_gen.csv
516,Swadloon,0.00333,67,0.003,50,0.003,5,2025-02-pokemon_usage_stats_with_gen.csv
517,Zorua,0.00328,66,0.003,26,0.002,8,2025-02-pokemon_usage_stats_with_gen.csv
518,Lechonk,0.00328,66,0.003,43,0.003,9,2025-02-pokemon_usage_stats_with_gen.csv
519,Cacnea,0.00323,65,0.003,60,0.004,3,2025-02-pokemon_usage_stats_with_gen.csv
520,Aipom,0.00318,64,0.003,37,0.002,2,2025-02-pokemon_usage_stats_with_gen.csv
521,Shroodle,0.00318,64,0.003,53,0.003,9,2025-02-pokemon_usage_stats_with_gen.csv
522,Gible,0.00318,64,0.003,60,0.004,4,2025-02-pokemon_usage_stats_with_gen.csv
523,Thwackey,0.00313,63,0.003,55,0.003,8,2025-02-pokemon_usage_stats_with_gen.csv
524,Turtwig,0.00298,60,0.003,56,0.004,4,2025-02-pokemon_usage_stats_with_gen.csv
525,Eelektrik,0.00293,59,0.003,53,0.003,5,2025-02-pokemon_usage_stats_with_gen.csv
526,Zorua-Hisui,0.00278,56,0.003,12,0.001,8,2025-02-pokemon_usage_stats_with_gen.csv
527,Krokorok,0.00273,55,0.003,44,0.003,5,2025-02-pokemon_usage_stats_with_gen.csv
528,Drowzee,0.00273,55,0.003,44,0.003,1,2025-02-pokemon_usage_stats_with_gen.csv
529,Gabite,0.00273,55,0.003,46,0.003,4,2025-02-pokemon_usage_stats_with_gen.csv
530,Spoink,0.00268,54,0.003,47,0.003,3,2025-02-pokemon_usage_stats_with_gen.csv
531,Sentret,0.00263,53,0.003,38,0.002,2,2025-02-pokemon_usage_stats_with_gen.csv
532,Geodude,0.00263,53,0.003,47,0.003,7,2025-02-pokemon_usage_stats_with_gen.csv
533,Smoliv,0.00258,52,0.003,29,0.002,9,2025-02-pokemon_usage_stats_with_gen.csv
534,Drifloon,0.00258,52,0.003,40,0.003,4,2025-02-pokemon_usage_stats_with_gen.csv
535,Meowth,0.00258,52,0.003,38,0.002,8,2025-02-pokemon_usage_stats_with_gen.csv
536,Raboot,0.00253,51,0.003,41,0.003,8,2025-02-pokemon_usage_stats_with_gen.csv
537,Quaxwell,0.00253,51,0.003,40,0.003,9,2025-02-pokemon_usage_stats_with_gen.csv
538,Tinkatink,0.00253,51,0.003,48,0.003,9,2025-02-pokemon_usage_stats_with_gen.csv
539,Mareanie,0.00248,50,0.002,39,0.002,7,2025-02-pokemon_usage_stats_with_gen.csv
540,Phione,0.00248,50,0.002,35,0.002,4,2025-02-pokemon_usage_stats_with_gen.csv
541,Rockruff,0.00248,50,0.002,41,0.003,7,2025-02-pokemon_usage_stats_with_gen.csv
542,Croagunk,0.00243,49,0.002,36,0.002,4,2025-02-pokemon_usage_stats_with_gen.csv
543,Brionne,0.00238,48,0.002,26,0.002,7,2025-02-pokemon_usage_stats_with_gen.csv
544,Monferno,0.00234,47,0.002,34,0.002,4,2025-02-pokemon_usage_stats_with_gen.csv
545,Seadra,0.00234,47,0.002,33,0.002,1,2025-02-pokemon_usage_stats_with_gen.csv
546,Shieldon,0.00229,46,0.002,40,0.003,4,2025-02-pokemon_usage_stats_with_gen.csv
547,Weepinbell,0.00229,46,0.002,25,0.002,1,2025-02-pokemon_usage_stats_with_gen.csv
548,Seedot,0.00224,45,0.002,35,0.002,3,2025-02-pokemon_usage_stats_with_gen.csv
549,Rowlet,0.00219,44,0.002,36,0.002,7,2025-02-pokemon_usage_stats_with_gen.csv
550,Dewott,0.00219,44,0.002,35,0.002,5,2025-02-pokemon_usage_stats_with_gen.csv
551,Cosmoem,0.00219,44,0.002,41,0.003,7,2025-02-pokemon_usage_stats_with_gen.csv
552,Charmander,0.00214,43,0.002,39,0.002,1,2025-02-pokemon_usage_stats_with_gen.csv
553,Oddish,0.00214,43,0.002,38,0.002,1,2025-02-pokemon_usage_stats_with_gen.csv
554,Sewaddle,0.00214,43,0.002,41,0.003,5,2025-02-pokemon_usage_stats_with_gen.csv
555,Pignite,0.00209,42,0.002,31,0.002,5,2025-02-pokemon_usage_stats_with_gen.csv
556,Sprigatito,0.00209,42,0.002,28,0.002,9,2025-02-pokemon_usage_stats_with_gen.csv
557,Snivy,0.00209,42,0.002,35,0.002,5,2025-02-pokemon_usage_stats_with_gen.csv
558,Litwick,0.00204,41,0.002,26,0.002,5,2025-02-pokemon_usage_stats_with_gen.csv
559,Quilava,0.00204,41,0.002,29,0.002,2,2025-02-pokemon_usage_stats_with_gen.csv
560,Fletchinder,0.00204,41,0.002,34,0.002,6,2025-02-pokemon_usage_stats_with_gen.csv
561,Snom,0.00204,41,0.002,30,0.002,8,2025-02-pokemon_usage_stats_with_gen.csv
562,Spinarak,0.00204,41,0.002,38,0.002,2,2025-02-pokemon_usage_stats_with_gen.csv
563,Greavard,0.00204,41,0.002,20,0.001,9,2025-02-pokemon_usage_stats_with_gen.csv
564,Hoppip,0.00204,41,0.002,38,0.002,2,2025-02-pokemon_usage_stats_with_gen.csv
565,Toedscool,0.00204,41,0.002,27,0.002,9,2025-02-pokemon_usage_stats_with_gen.csv
566,Chikorita,0.00199,40,0.002,25,0.002,2,2025-02-pokemon_usage_stats_with_gen.csv
567,Koffing,0.00194,39,0.002,35,0.002,1,2025-02-pokemon_usage_stats_with_gen.csv
568,Totodile,0.00189,38,0.002,31,0.002,2,2025-02-pokemon_usage_stats_with_gen.csv
569,Gothorita,0.00184,37,0.002,30,0.002,5,2025-02-pokemon_usage_stats_with_gen.csv
570,Pawmi,0.00184,37,0.002,14,0.001,9,2025-02-pokemon_usage_stats_with_gen.csv
571,Hippopotas,0.00179,36,0.002,31,0.002,4,2025-02-pokemon_usage_stats_with_gen.csv
572,Flittle,0.00174,35,0.002,29,0.002,9,2025-02-pokemon_usage_stats_with_gen.csv
573,Kirlia,0.00174,35,0.002,23,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
574,Voltorb-Hisui,0.00164,33,0.002,24,0.002,8,2025-02-pokemon_usage_stats_with_gen.csv
575,Drakloak,0.00164,33,0.002,26,0.002,8,2025-02-pokemon_usage_stats_with_gen.csv
576,Inkay,0.00164,33,0.002,25,0.002,6,2025-02-pokemon_usage_stats_with_gen.csv
577,Dewpider,0.00164,33,0.002,30,0.002,7,2025-02-pokemon_usage_stats_with_gen.csv
578,Treecko,0.00159,32,0.002,16,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
579,Cutiefly,0.00159,32,0.002,31,0.002,7,2025-02-pokemon_usage_stats_with_gen.csv
580,Pawniard,0.00159,32,0.002,26,0.002,5,2025-02-pokemon_usage_stats_with_gen.csv
581,Stunky,0.00154,31,0.002,30,0.002,4,2025-02-pokemon_usage_stats_with_gen.csv
582,Prinplup,0.00154,31,0.002,24,0.002,4,2025-02-pokemon_usage_stats_with_gen.csv
583,Frogadier,0.00149,30,0.001,24,0.002,6,2025-02-pokemon_usage_stats_with_gen.csv
584,Cranidos,0.00149,30,0.001,23,0.001,4,2025-02-pokemon_usage_stats_with_gen.csv
585,Shellder,0.00149,30,0.001,16,0.001,1,2025-02-pokemon_usage_stats_with_gen.csv
586,Tandemaus,0.00149,30,0.001,22,0.001,9,2025-02-pokemon_usage_stats_with_gen.csv
587,Happiny,0.00144,29,0.001,24,0.002,4,2025-02-pokemon_usage_stats_with_gen.csv
588,Tynamo,0.00144,29,0.001,25,0.002,5,2025-02-pokemon_usage_stats_with_gen.csv
589,Torchic,0.00144,29,0.001,21,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
590,Chingling,0.00139,28,0.001,19,0.001,4,2025-02-pokemon_usage_stats_with_gen.csv
591,Staravia,0.00139,28,0.001,24,0.002,4,2025-02-pokemon_usage_stats_with_gen.csv
592,Phantump,0.00139,28,0.001,25,0.002,6,2025-02-pokemon_usage_stats_with_gen.csv
593,Venonat,0.00134,27,0.001,20,0.001,1,2025-02-pokemon_usage_stats_with_gen.csv
594,Mienfoo,0.00134,27,0.001,20,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
595,Poltchageist,0.00134,27,0.001,24,0.002,9,2025-02-pokemon_usage_stats_with_gen.csv
596,Pupitar,0.00129,26,0.001,21,0.001,2,2025-02-pokemon_usage_stats_with_gen.csv
597,Lotad,0.00129,26,0.001,9,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
598,Zweilous,0.00124,25,0.001,21,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
599,Oshawott,0.00119,24,0.001,22,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
600,Vulpix-Alola,0.00114,23,0.001,20,0.001,7,2025-02-pokemon_usage_stats_with_gen.csv
601,Slowpoke,0.00114,23,0.001,15,0.001,8,2025-02-pokemon_usage_stats_with_gen.csv
602,Capsakid,0.00114,23,0.001,21,0.001,9,2025-02-pokemon_usage_stats_with_gen.csv
603,Mankey,0.00114,23,0.001,18,0.001,1,2025-02-pokemon_usage_stats_with_gen.csv
604,Wiglett,0.00114,23,0.001,18,0.001,9,2025-02-pokemon_usage_stats_with_gen.csv
605,Mudbray,0.00109,22,0.001,17,0.001,7,2025-02-pokemon_usage_stats_with_gen.csv
606,Grookey,0.00109,22,0.001,19,0.001,8,2025-02-pokemon_usage_stats_with_gen.csv
607,Cyndaquil,0.00104,21,0.001,19,0.001,2,2025-02-pokemon_usage_stats_with_gen.csv
608,Quilladin,0.00104,21,0.001,15,0.001,6,2025-02-pokemon_usage_stats_with_gen.csv
609,Blitzle,0.00104,21,0.001,18,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
610,Axew,0.00104,21,0.001,19,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
611,Sandshrew-Alola,0.00104,21,0.001,20,0.001,7,2025-02-pokemon_usage_stats_with_gen.csv
612,Sliggoo,0.00099,20,0.001,11,0.001,8,2025-02-pokemon_usage_stats_with_gen.csv
613,Chimchar,0.00099,20,0.001,16,0.001,4,2025-02-pokemon_usage_stats_with_gen.csv
614,Litten,0.00099,20,0.001,19,0.001,7,2025-02-pokemon_usage_stats_with_gen.csv
615,Feebas,0.00099,20,0.001,15,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
616,Shuppet,0.00099,20,0.001,15,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
617,Minccino,0.00099,20,0.001,16,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
618,Hakamo-o,0.00094,19,0.001,13,0.001,7,2025-02-pokemon_usage_stats_with_gen.csv
619,Ekans,0.00094,19,0.001,16,0.001,1,2025-02-pokemon_usage_stats_with_gen.csv
620,Yanma,0.00094,19,0.001,17,0.001,2,2025-02-pokemon_usage_stats_with_gen.csv
621,Gimmighoul-Roaming,0.00094,19,0.001,17,0.001,9,2025-02-pokemon_usage_stats_with_gen.csv
622,Piplup,0.00094,19,0.001,13,0.001,4,2025-02-pokemon_usage_stats_with_gen.csv
623,Spewpa,0.00094,19,0.001,17,0.001,6,2025-02-pokemon_usage_stats_with_gen.csv
624,Hatenna,0.00094,19,0.001,18,0.001,8,2025-02-pokemon_usage_stats_with_gen.csv
625,Rufflet,0.00094,19,0.001,14,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
626,Magby,0.00094,19,0.001,18,0.001,2,2025-02-pokemon_usage_stats_with_gen.csv
627,Tepig,0.00089,18,0.001,11,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
628,Kubfu,0.00089,18,0.001,17,0.001,8,2025-02-pokemon_usage_stats_with_gen.csv
629,Bronzor,0.00089,18,0.001,18,0.001,4,2025-02-pokemon_usage_stats_with_gen.csv
630,Nuzleaf,0.00084,17,0.001,14,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
631,Tentacool,0.00084,17,0.001,12,0.001,1,2025-02-pokemon_usage_stats_with_gen.csv
632,Gimmighoul,0.00084,17,0.001,15,0.001,9,2025-02-pokemon_usage_stats_with_gen.csv
633,Combee,0.00084,17,0.001,15,0.001,4,2025-02-pokemon_usage_stats_with_gen.csv
634,Bellsprout,0.00084,17,0.001,14,0.001,1,2025-02-pokemon_usage_stats_with_gen.csv
635,Vullaby,0.00084,17,0.001,14,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
636,Tyrogue,0.00084,17,0.001,10,0.001,2,2025-02-pokemon_usage_stats_with_gen.csv
637,Floette,0.00079,16,0.001,12,0.001,6,2025-02-pokemon_usage_stats_with_gen.csv
638,Fletchling,0.00079,16,0.001,11,0.001,6,2025-02-pokemon_usage_stats_with_gen.csv
639,Fuecoco,0.00075,15,0.001,14,0.001,9,2025-02-pokemon_usage_stats_with_gen.csv
640,Dreepy,0.00075,15,0.001,11,0.001,8,2025-02-pokemon_usage_stats_with_gen.csv
641,Noibat,0.00075,15,0.001,14,0.001,6,2025-02-pokemon_usage_stats_with_gen.csv
642,Trumbeak,0.00075,15,0.001,12,0.001,7,2025-02-pokemon_usage_stats_with_gen.csv
643,Wingull,0.00075,15,0.001,14,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
644,Espurr,0.00075,15,0.001,11,0.001,6,2025-02-pokemon_usage_stats_with_gen.csv
645,Beldum,0.00075,15,0.001,14,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
646,Growlithe-Hisui,0.00075,15,0.001,14,0.001,8,2025-02-pokemon_usage_stats_with_gen.csv
647,Makuhita,0.00075,15,0.001,6,0.0,3,2025-02-pokemon_usage_stats_with_gen.csv
648,Dartrix,0.0007,14,0.001,11,0.001,7,2025-02-pokemon_usage_stats_with_gen.csv
649,Lombre,0.0007,14,0.001,13,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
650,Dolliv,0.0007,14,0.001,11,0.001,9,2025-02-pokemon_usage_stats_with_gen.csv
651,Lampent,0.0007,14,0.001,13,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
652,Pikipek,0.0007,14,0.001,8,0.001,7,2025-02-pokemon_usage_stats_with_gen.csv
653,Nacli,0.00065,13,0.001,11,0.001,9,2025-02-pokemon_usage_stats_with_gen.csv
654,Grovyle,0.00065,13,0.001,9,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
655,Dratini,0.00065,13,0.001,12,0.001,1,2025-02-pokemon_usage_stats_with_gen.csv
656,Cetoddle,0.00065,13,0.001,7,0.0,9,2025-02-pokemon_usage_stats_with_gen.csv
657,Grimer,0.00065,13,0.001,11,0.001,7,2025-02-pokemon_usage_stats_with_gen.csv
658,Flaaffy,0.00065,13,0.001,13,0.001,2,2025-02-pokemon_usage_stats_with_gen.csv
659,Horsea,0.00065,13,0.001,9,0.001,1,2025-02-pokemon_usage_stats_with_gen.csv
660,Sinistea,0.0006,12,0.001,10,0.001,8,2025-02-pokemon_usage_stats_with_gen.csv
661,Marshtomp,0.0006,12,0.001,12,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
662,Bergmite,0.0006,12,0.001,10,0.001,6,2025-02-pokemon_usage_stats_with_gen.csv
663,Froakie,0.0006,12,0.001,9,0.001,6,2025-02-pokemon_usage_stats_with_gen.csv
664,Slugma,0.0006,12,0.001,9,0.001,2,2025-02-pokemon_usage_stats_with_gen.csv
665,Scorbunny,0.0006,12,0.001,10,0.001,8,2025-02-pokemon_usage_stats_with_gen.csv
666,Meowth-Galar,0.0006,12,0.001,12,0.001,8,2025-02-pokemon_usage_stats_with_gen.csv
667,Joltik,0.0006,12,0.001,9,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
668,Snubbull,0.00055,11,0.001,10,0.001,2,2025-02-pokemon_usage_stats_with_gen.csv
669,Igglybuff,0.00055,11,0.001,11,0.001,2,2025-02-pokemon_usage_stats_with_gen.csv
670,Bagon,0.00055,11,0.001,9,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
671,Kricketot,0.00055,11,0.001,7,0.0,4,2025-02-pokemon_usage_stats_with_gen.csv
672,Drilbur,0.00055,11,0.001,11,0.001,5,2025-02-pokemon_usage_stats_with_gen.csv
673,Salandit,0.0005,10,0.0,7,0.0,7,2025-02-pokemon_usage_stats_with_gen.csv
674,Cosmog,0.0005,10,0.0,8,0.001,7,2025-02-pokemon_usage_stats_with_gen.csv
675,Charcadet,0.0005,10,0.0,8,0.001,9,2025-02-pokemon_usage_stats_with_gen.csv
676,Swablu,0.0005,10,0.0,9,0.001,3,2025-02-pokemon_usage_stats_with_gen.csv
677,Seel,0.0005,10,0.0,6,0.0,1,2025-02-pokemon_usage_stats_with_gen.csv
